0101210000
0101291000
0101299000
0101300000
0101900000
0102211000
0102213000
0102219000
0102290500
0102291010
0102291020
0102291030
0102291040
0102291050
0102291090
0102292100
0102292910
0102292920
0102292930
0102292940
0102292950
0102292990
0102294100
0102294910
0102294920
0102294930
0102294940
0102294950
0102294990
0102295110
0102295190
0102295911
0102295919
0102295921
0102295929
0102295931
0102295939
0102295991
0102295999
0102296100
0102296910
0102296920
0102296930
0102296990
0102299110
0102299190
0102299921
0102299929
0102299991
0102299999
0102310000
0102391010
0102391090
0102399000
0102902000
0102909110
0102909190
0102909900
0103100000
0103911000
0103919000
0103921100
0103921900
0103929000
0104101000
0104103000
0104108000
0104201000
0104209000
0105111100
0105111900
0105119100
0105119900
0105120000
0105130000
0105140000
0105150000
0105940000
0105991000
0105992000
0105993000
0105995000
0106110000
0106120000
0106130000
0106141000
0106149000
0106190000
0106200000
0106310000
0106320000
0106330000
0106391000
0106398000
0106410000
0106490000
0106900010
0106900019
0106900090
2811110000
2811120000
2811191000
2811198040
2811198050
2811198060
2811198090
2811210000
2811220015
2811220040
2811220080
2811220090
2811290500
2811291010
2811291090
2811293000
2811299010
2811299020
2811299090
8703101100
8703101800
8703211000
8703219000
8703221000
8703229000
8703231100
8703231900
8703239000
8703241000
8703249000
8703311000
8703319000
8703321100
8703321900
8703329000
8703331100
8703331900
8703339000
8703401010
8703401090
8703409010
8703409090
8703500000
8703601010
8703601090
8703609010
8703609090
8703700000
8703801010
8703801090
8703809000
8703900000
